-0.0	-1.06771	-41.04967	-27.83253	-57.4	-225.59	220.67
-0.01	-0.4783924322928498	-38.703584247224825	-30.071813732889723	-57.926334189266164	-233.52658567028848	217.54599469466223
-0.02	0.11582320107937594	-36.277444222183654	-32.276590484018	-58.35852557046489	-241.25619809510766	213.91716599580366
-0.03	0.7139433157184079	-33.773713320197366	-34.44177762930697	-58.69042054284859	-248.7107103170815	209.79851801377973
-0.04	1.3149204667660637	-31.19554727889593	-36.56250826771983	-58.917632499745494	-255.8227615618686	205.21726249754286
-0.05	1.917673625386132	-28.54676593499017	-38.63425423812216	-59.03797584077667	-262.5297519226246	200.21247730721842
-0.060000000000000005	2.5211117765508444	-25.831787985975687	-40.652940863060486	-59.05168192139794	-268.77708741484764	194.83382894294346
-0.07	3.124158518649323	-23.055540054286293	-42.61504636522648	-58.961379154625234	-274.5199637963841	189.13985054159548
-0.08	3.7257762087753297	-20.223341104097205	-44.517676312497315	-58.77202400114904	-279.7264061036334	183.19477710436033
-0.09	4.3249878138873346	-17.340774652676284	-46.35861057625559	-58.49052103055447	-284.3766176577993	177.06633126320853
-0.09999999999999999	4.920895125920467	-14.413552639488007	-48.136316485407114	-58.1253913046964	-288.4652635923531	170.8213221911008
-0.10999999999999999	5.51269238689585	-11.447381979055315	-49.84993089962469	-57.686205755065416	-291.9986621283303	164.52396434854145
-0.11999999999999998	6.099674574599904	-8.447850289214607	-51.49922015109335	-57.183106907175976	-294.9938407759181	158.23322771968955
-0.12999999999999998	6.681240747244334	-5.4203250551235085	-53.08451584236835	-56.62632022480631	-297.47685082703646	152.000762745085
-0.13999999999999999	7.256892910314216	-2.369877689001602	-54.606639855821356	-56.025766481628494	-299.479580899364	145.8708641537422
-0.15	7.826231288717927	0.6987714218995498	-56.06682162745622	-55.39074592614281	-301.03883610673205	139.87899330904935
-0.16	8.38894721959295	3.7812874917594734	-57.46661598423123	-54.72978849167007	-302.1932714979497	134.0533661381153
-0.17	8.94481444083588	6.873734684667943	-58.807827908986	-54.05048963806186	-302.982304413688	128.41472089804228
-0.18000000000000002	9.4936792697114	9.972575724161668	-60.092441316532934	-53.35945730430995	-303.4445134911507	122.97733537337312
-0.19000000000000003	10.035450776243984	13.074658709761117	-61.322559010602745	-52.66236393494305	-303.61673613692125	117.75019771269599
-0.20000000000000004	10.570091256840033	16.177198005871354	-62.5003500610557	-51.96395320714092	-303.53381104707785	112.73728769884048
-0.21000000000000005	11.097607381282584	19.277749419504037	-63.62800709947731	-51.26816507907243	-303.2277180395526	107.93923645411603
-0.22000000000000006	11.618042112836902	22.374180374721778	-64.70771362501856	-50.57816203527551	-302.72745910677656	103.35362568702938
-0.23000000000000007	12.13146750930828	25.464640161245875	-65.74161767840877	-49.89647523896667	-302.05919187641285	98.97593466330655
-0.24000000000000007	12.63797879139039	28.547531896848106	-66.73181324445993	-49.22510638179854	-301.2464315291118	94.80010565981712
-0.25000000000000006	13.13768924256857	31.621485752398385	-67.68032660806372	-48.565588565007715	-300.3100959758349	90.8189478830011
-0.26000000000000006	13.630725815723908	34.68533287883276	-68.58910723785097	-47.91906371588032	-299.2685980426338	87.02461959004219
-0.2700000000000001	14.117225397987882	37.73808171940183	-69.46002137735258	-47.286333987441274	-298.13822007264423	83.40867581144555
-0.2800000000000001	14.597331820749933	40.778897301122434	-70.29484845170205	-46.66795618125741	-296.9333223384322	79.96257161506607
-0.2900000000000001	15.071193601153935	43.80708230307616	-71.09528123175045	-46.064290473146116	-295.66648234918415	76.67789414782888
-0.3000000000000001	15.538961905504904	46.82205946355492	-71.86292644261398	-45.47549511412756	-294.3486175488124	73.54621756714725
-0.3100000000000001	16.000788812337834	49.823355955380165	-72.59930583093944	-44.90159037176894	-292.9892477790239	70.55933787814745
-0.3200000000000001	16.45682605534125	52.81059003849765	-73.3058587260769	-44.342488493869936	-291.5966784670598	67.70933044620868
-0.3300000000000001	16.907224063265346	55.78345919428529	-73.98394546122125	-43.79802186309639	-290.1781074013632	64.98866077577676
-0.34000000000000014	17.35213111886013	58.74172911645468	-74.6348509084119	-43.26793813588234	-288.7396855867757	62.39009601300063
-0.35000000000000014	17.791692543589246	61.6852237076538	-75.25978732197137	-42.751910147702375	-287.2866531997451	59.90665810822614
-0.36000000000000015	18.226050286812445	64.61381715949015	-75.85989829671675	-42.24960516016435	-285.823611347487	57.53188880867654
-0.37000000000000016	18.655342755031302	67.52742755581247	-76.43626313696015	-41.76066259303696	-284.354548402476	55.25966505500185
-0.38000000000000017	19.079704606329294	70.42601095748182	-76.98990055094501	-41.28470948093417	-282.88290789289744	53.084251576085755
-0.3900000000000002	19.499266571692548	73.30955591583749	-77.5217721637626	-40.82135027704133	-281.41160450547216	51.00021277178107
-0.4000000000000002	19.914155278754443	76.17807852694997	-78.03278557430212	-40.37017752372078	-279.9431139118424	49.002411599944345
-0.4100000000000002	20.324493290178623	79.03161866305582	-78.52379794057092	-39.93080318551194	-278.4796133104365	47.0861140886636
-0.4200000000000002	20.73039918653535	81.87023680611354	-78.99561936096826	-39.50283602324117	-277.02295871651324	45.24684489320466
-0.4300000000000002	21.131987586007668	84.69401099413973	-79.44901569727706	-39.085891857838114	-275.574729742623	43.48042248620678
-0.4400000000000002	21.529369162156726	87.50303395148	-79.88471122136868	-38.679582926713515	-274.1362208132036	41.78288946910024
-0.45000000000000023	21.922650714732235	90.29741059660077	-80.30339131588488	-38.28353890802412	-272.70852382882504	40.15059282369883
